Generating pseudo labels for infograph data
pseudo label correct rate is 0.41752974568147216
Data statistic {'clipart': 48833, 'painting': 75759, 'quickdraw': 172500, 'real': 175327, 'sketch': 70386}
=================================================================
Layer (type:depth-idx)                   Param #
=================================================================
PromptGenerator                          2,834,432
├─ParameterList: 1-1                     40,960
=================================================================
Total params: 2,875,392
Trainable params: 2,875,392
Non-trainable params: 0
=================================================================
PromptGenerator =================================================================
Layer (type:depth-idx)                   Param #
=================================================================
PromptGenerator                          2,834,432
├─ParameterList: 1-1                     40,960
=================================================================
Total params: 2,875,392
Trainable params: 2,875,392
Non-trainable params: 0
=================================================================
name: ctx_cls, shape torch.Size([345, 16, 512]), require grad: True
name: ctx_target, shape torch.Size([1, 16, 512]), require grad: True
name: ctx_source.0, shape torch.Size([1, 16, 512]), require grad: True
name: ctx_source.1, shape torch.Size([1, 16, 512]), require grad: True
name: ctx_source.2, shape torch.Size([1, 16, 512]), require grad: True
name: ctx_source.3, shape torch.Size([1, 16, 512]), require grad: True
name: ctx_source.4, shape torch.Size([1, 16, 512]), require grad: True
Best accuracy so far: 0.49810093261131166, step 500, accuracy 0.49810093261131166
Best accuracy so far: 0.5045314380264742, step 1000, accuracy 0.5045314380264742
Best accuracy so far: 0.5045314380264742, step 1500, accuracy 0.48411176293622143
Best accuracy so far: 0.5045314380264742, step 2000, accuracy 0.47442839951865223
Best accuracy so far: 0.5045314380264742, step 2500, accuracy 0.4780949157641396
Best accuracy so far: 0.5045314380264742, step 2510, accuracy 0.47956152226233456
Best accuracy so far: 0.5045314380264742, step 2520, accuracy 0.48070848375451264
Best accuracy so far: 0.5045314380264742, step 2530, accuracy 0.4787718110709988
Best accuracy so far: 0.5045314380264742, step 2540, accuracy 0.4740147412755716
Best accuracy so far: 0.5045314380264742, step 2550, accuracy 0.4723601083032491
Best accuracy so far: 0.5045314380264742, step 2560, accuracy 0.4725105294825511
Best accuracy so far: 0.5045314380264742, step 2570, accuracy 0.472830174488568
Best accuracy so far: 0.5045314380264742, step 2580, accuracy 0.47388312274368233
Best accuracy so far: 0.5045314380264742, step 2590, accuracy 0.4737703068592058
Best accuracy so far: 0.5045314380264742, step 2600, accuracy 0.47491726835138387
Best accuracy so far: 0.5045314380264742, step 2610, accuracy 0.4753873345367028
Best accuracy so far: 0.5045314380264742, step 2620, accuracy 0.4741839651022864
Best accuracy so far: 0.5045314380264742, step 2630, accuracy 0.4742779783393502
Best accuracy so far: 0.5045314380264742, step 2640, accuracy 0.47461642599277976
Best accuracy so far: 0.5045314380264742, step 2650, accuracy 0.478452166064982
Best accuracy so far: 0.5045314380264742, step 2660, accuracy 0.47768125752105894
Best accuracy so far: 0.5045314380264742, step 2670, accuracy 0.4754625451263538
Best accuracy so far: 0.5045314380264742, step 2680, accuracy 0.47313101684717207
Best accuracy so far: 0.5045314380264742, step 2690, accuracy 0.4766283092659446
Best accuracy so far: 0.5045314380264742, step 2700, accuracy 0.4771923886883273
Best accuracy so far: 0.5045314380264742, step 2710, accuracy 0.47399593862815886
Best accuracy so far: 0.5045314380264742, step 2720, accuracy 0.475218110709988
Best accuracy so far: 0.5045314380264742, step 2730, accuracy 0.476139440433213
Best accuracy so far: 0.5045314380264742, step 2740, accuracy 0.4757257821901324
Best accuracy so far: 0.5045314380264742, step 2750, accuracy 0.4750488868832732
Best accuracy so far: 0.5045314380264742, step 2760, accuracy 0.4733002406738869
Best accuracy so far: 0.5045314380264742, step 2770, accuracy 0.474522412755716
Best accuracy so far: 0.5045314380264742, step 2780, accuracy 0.4787718110709988
Best accuracy so far: 0.5045314380264742, step 2790, accuracy 0.47984356197352585
Best accuracy so far: 0.5045314380264742, step 2800, accuracy 0.4754625451263538
