Generating pseudo labels for clipart data
pseudo label correct rate is 0.6084410132492372
Data statistic {'infograph': 53201, 'painting': 75759, 'quickdraw': 172500, 'real': 175327, 'sketch': 70386}
=================================================================
Layer (type:depth-idx)                   Param #
=================================================================
PromptGenerator                          2,834,432
├─ParameterList: 1-1                     40,960
=================================================================
Total params: 2,875,392
Trainable params: 2,875,392
Non-trainable params: 0
=================================================================
PromptGenerator =================================================================
Layer (type:depth-idx)                   Param #
=================================================================
PromptGenerator                          2,834,432
├─ParameterList: 1-1                     40,960
=================================================================
Total params: 2,875,392
Trainable params: 2,875,392
Non-trainable params: 0
=================================================================
name: ctx_cls, shape torch.Size([345, 16, 512]), require grad: True
name: ctx_target, shape torch.Size([1, 16, 512]), require grad: True
name: ctx_source.0, shape torch.Size([1, 16, 512]), require grad: True
name: ctx_source.1, shape torch.Size([1, 16, 512]), require grad: True
name: ctx_source.2, shape torch.Size([1, 16, 512]), require grad: True
name: ctx_source.3, shape torch.Size([1, 16, 512]), require grad: True
name: ctx_source.4, shape torch.Size([1, 16, 512]), require grad: True
Best accuracy so far: 0.6662434469200524, step 500, accuracy 0.6662434469200524
Best accuracy so far: 0.669274246395806, step 1000, accuracy 0.669274246395806
Best accuracy so far: 0.669274246395806, step 1500, accuracy 0.6687213302752294
Best accuracy so far: 0.6740252293577982, step 2000, accuracy 0.6740252293577982
Best accuracy so far: 0.6740252293577982, step 2500, accuracy 0.6739637942332897
Best accuracy so far: 0.6740252293577982, step 2510, accuracy 0.6724893512450852
Best accuracy so far: 0.6740252293577982, step 2520, accuracy 0.6718340432503277
Best accuracy so far: 0.6740252293577982, step 2530, accuracy 0.6722026539973788
Best accuracy so far: 0.6740252293577982, step 2540, accuracy 0.6735132699868939
Best accuracy so far: 0.6740252293577982, step 2550, accuracy 0.6733084862385321
Best accuracy so far: 0.6747829292267365, step 2560, accuracy 0.6747829292267365
Best accuracy so far: 0.6747829292267365, step 2570, accuracy 0.6742914482306684
Best accuracy so far: 0.6747829292267365, step 2580, accuracy 0.6728989187418086
Best accuracy so far: 0.6747829292267365, step 2590, accuracy 0.6739023591087812
Best accuracy so far: 0.6747829292267365, step 2600, accuracy 0.6742914482306684
Best accuracy so far: 0.6747829292267365, step 2610, accuracy 0.6746191022280472
Best accuracy so far: 0.6752948885976409, step 2620, accuracy 0.6752948885976409
Best accuracy so far: 0.6752948885976409, step 2630, accuracy 0.6750491480996068
Best accuracy so far: 0.6757863695937091, step 2640, accuracy 0.6757863695937091
Best accuracy so far: 0.6764211992136304, step 2650, accuracy 0.6764211992136304
Best accuracy so far: 0.6764211992136304, step 2660, accuracy 0.6749877129750983
Best accuracy so far: 0.6764211992136304, step 2670, accuracy 0.6750901048492791
Best accuracy so far: 0.6764211992136304, step 2680, accuracy 0.6740866644823067
Best accuracy so far: 0.6764211992136304, step 2690, accuracy 0.6742300131061599
Best accuracy so far: 0.6773836828309305, step 2700, accuracy 0.6773836828309305
Best accuracy so far: 0.6775679882044561, step 2710, accuracy 0.6775679882044561
Best accuracy so far: 0.6776908584534731, step 2720, accuracy 0.6776908584534731
Best accuracy so far: 0.6776908584534731, step 2730, accuracy 0.6772812909567497
Best accuracy so far: 0.6776908584534731, step 2740, accuracy 0.6761959370904325
Best accuracy so far: 0.6776908584534731, step 2750, accuracy 0.6745781454783748
Best accuracy so far: 0.6776908584534731, step 2760, accuracy 0.6747010157273918
Best accuracy so far: 0.6776908584534731, step 2770, accuracy 0.6753972804718218
Best accuracy so far: 0.6776908584534731, step 2780, accuracy 0.6745781454783748
Best accuracy so far: 0.6776908584534731, step 2790, accuracy 0.6740661861074705
Best accuracy so far: 0.6776908584534731, step 2800, accuracy 0.6750491480996068
